connection_id,connection_duration_sec,protocol_type,service_type,connection_state,packets_sent,packets_received,bytes_sent,bytes_received,data_rate_bytes_per_sec,ttl_sender,ttl_receiver,sender_data_load,receiver_data_load,packets_lost_sender,packets_lost_receiver,time_between_sender_packets,time_between_receiver_packets,jitter_sender,jitter_receiver,tcp_window_sender,tcp_sequence_sender,tcp_sequence_receiver,tcp_window_receiver,tcp_round_trip_time,tcp_syn_ack_time,tcp_ack_data_time,mean_packet_size_sender,mean_packet_size_receiver,http_transaction_depth,server_response_size,connections_per_service,state_ttl_combinations,connections_to_destination_short_term,connections_from_source_to_dest_port,connections_to_dest_from_source_port,connections_between_source_dest,ftp_login_attempt,ftp_command_count,http_method_count,connections_from_source,connections_to_service,same_ip_port,is_attack
64412,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,1,1,1,1,0,0,0,1,4,0,1
56477,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,3,3,3,3,0,0,0,3,6,0,1
10141,8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,1
47998,0.518723,tcp,-,FIN,16,10,918,556,48.195279,254,252,13278.7627,7726.666992,5,3,33.685333,54.085109,1623.800187,67.361203,255,837695502,657095013,255,0.064052,0.031954,0.032098,57,56,0,0,5,1,2,2,1,2,0,0,0,2,4,0,1
23950,0.051027,udp,-,CON,4,4,536,304,137.182276,31,29,63025.45703,35745.78125,0,0,6.674,12.667,9.425733,17.907479,0,0,0,0,0.0,0.0,0.0,134,76,0,0,7,0,4,1,1,1,0,0,0,1,10,0,0
76839,0.630844,tcp,-,FIN,10,8,534,354,26.948025,254,252,6099.764648,3931.241455,2,1,67.780111,83.27943,4510.263932,130.378148,255,2262127627,467325667,255,0.134642,0.047879,0.086763,53,44,0,0,2,1,2,2,1,2,0,0,0,2,2,0,0
10495,8e-06,gre,-,INT,2,0,156,0,125000.0003,254,0,78000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,1,2,1,1,1,4,0,0,0,3,1,0,1
58161,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,4,10,0,1
57877,1.2e-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,4,4,4,4,0,0,0,4,14,0,1
58671,0.94037,tcp,-,FIN,10,8,564,354,18.07799,254,252,4321.703125,2637.259766,2,1,100.279556,123.006,6645.743328,174.274125,255,1838238079,2444021535,255,0.121798,0.07932,0.042478,56,44,0,0,6,1,5,1,1,1,0,0,0,2,1,0,1
62427,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1
76399,0.672587,tcp,-,FIN,10,6,534,268,22.301948,254,252,5721.193359,2664.339355,2,1,67.962111,114.647602,3502.157383,157.386922,255,1700160658,2931371041,255,0.180491,0.099345,0.081146,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
62448,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,3,3,3,3,0,0,0,3,8,0,1
63675,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,7,7,3,7,0,0,0,8,15,0,1
54917,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,7,7,3,7,0,0,0,7,17,0,1
8030,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,2,2,2,8,0,0,0,7,8,0,1
63802,1.2e-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,2,2,2,2,0,0,0,2,6,0,1
4076,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,10,5,0,1
60951,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,2,3,2,2,2,0,0,0,2,5,0,1
49448,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,3,3,3,3,0,0,0,4,11,0,1
46033,0.65173,tcp,-,FIN,10,8,564,354,26.084421,254,252,6235.710938,3805.256836,2,1,71.658667,91.800289,5602.549634,141.470891,255,790083392,1595561850,255,0.057022,0.009125,0.047897,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
63940,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,4,4,4,0,0,0,5,13,0,1
52007,3e-06,pim,-,INT,2,0,200,0,29411.76419,254,0,23529412.0,0.0,0,0,0.034,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,8,14,0,1
9517,0.683934,tcp,-,FIN,10,8,564,354,24.856201,254,252,5942.094238,3626.081055,2,1,74.741222,95.800711,5629.728256,144.700078,255,1702449986,773070675,255,0.027483,0.01332,0.014163,56,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0,1
47985,0.482753,tcp,-,FIN,16,10,914,556,51.786316,254,252,14201.87891,8302.381836,5,3,32.127468,47.571223,1592.569598,60.120184,255,1631844360,1741554456,255,0.07706,0.054602,0.022458,57,56,0,0,10,1,1,1,1,1,0,0,0,1,10,0,1
76495,0.611941,tcp,-,FIN,10,6,588,268,24.512168,254,252,6928.772949,2928.386963,2,1,65.709889,107.94,3426.83028,173.506406,255,1487627277,2638919573,255,0.141001,0.072237,0.068764,59,45,0,0,4,1,1,1,1,1,0,0,0,2,1,0,0
6847,9e-06,netblt,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,2,2,4,0,0,0,3,4,0,1
58716,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,6,7,0,1
75525,0.634824,tcp,-,FIN,14,10,774,556,36.230516,254,252,9060.779297,6313.561035,4,3,48.832617,59.596332,2489.721442,76.284094,255,896067822,1968745040,255,0.102682,0.072241,0.030441,55,56,0,0,3,1,1,1,1,2,0,0,0,9,2,0,0
43001,0.716149,tcp,-,FIN,16,12,912,694,37.701653,254,252,9551.084961,7115.837891,5,4,46.494801,59.398727,2321.60625,77.633359,255,2484811093,1615738013,255,0.124661,0.062754,0.061907,57,58,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
60514,0.313627,tcp,-,FIN,10,6,1012,268,47.827514,254,252,23237.79492,5713.793457,2,1,34.847444,51.800398,1685.555946,78.069812,255,2500863847,3936362210,255,0.071261,0.053999,0.017262,101,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
82257,1.035612,tcp,-,FIN,10,8,534,354,16.415414,254,252,3715.677246,2394.719238,2,1,111.905889,139.589578,7029.406521,201.508187,255,1621706769,1775045306,255,0.121598,0.058476,0.063122,53,44,0,0,4,1,1,1,1,3,0,0,0,2,3,0,0
52692,0.481149,tcp,-,FIN,10,6,1526,268,31.175375,254,252,22845.31445,3724.418213,2,1,53.461,76.557,2736.297906,105.526547,255,2608645421,451115479,255,0.163626,0.097646,0.06598,153,45,0,0,10,1,2,2,1,2,0,0,0,3,3,0,1
46765,0.811557,tcp,-,FIN,10,6,534,268,18.48299,254,252,4741.50293,2208.101318,2,1,90.173,141.916,4585.606706,242.138609,255,1927694540,4244618786,255,0.20074,0.101192,0.099548,53,45,0,0,4,1,1,2,1,1,0,0,0,2,2,0,1
62893,0.457809,tcp,-,FIN,10,8,830,1286,37.13339,62,252,13053.47852,19676.32813,2,2,50.758,49.276285,2504.534718,67.049602,255,3908129610,1512110478,255,0.151472,0.112871,0.038601,83,161,0,0,6,1,2,2,1,2,0,0,0,2,5,0,1
55103,0.782075,tcp,-,FIN,10,8,564,354,21.737046,254,252,5196.432617,3171.051514,2,1,81.175444,101.441859,5839.755815,135.055844,255,1075626917,520321866,255,0.129132,0.071975,0.057157,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
56139,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,3,3,3,3,0,0,0,4,18,0,1
49473,4e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,5,10,0,1
76024,0.187517,tcp,-,CON,6,2,978,86,37.329948,62,252,34770.17969,1834.500366,2,1,37.5034,0.007,2203.206864,0.0,255,2660786104,343446628,255,0.151621,0.080552,0.071069,163,43,0,0,4,3,1,1,1,4,0,0,0,1,4,0,0
66746,0.307203,tcp,-,FIN,10,6,612,268,48.827649,254,252,14348.81836,5833.276367,2,1,34.019778,49.893801,1836.506298,74.764656,255,3486637590,472982328,255,0.120311,0.057731,0.06258,61,45,0,0,6,1,3,3,1,6,0,0,0,3,8,0,0
52887,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,6,6,4,6,0,0,0,6,23,0,1
59181,6e-06,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,6,4,4,5,0,0,0,12,10,0,1
56616,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,4,4,4,4,0,0,0,4,12,0,1
7492,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1
49416,5e-06,ggp,-,INT,2,0,180,0,90909.0902,254,0,65454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,5,2,4,5,4,4,0,0,0,5,5,0,1
5437,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,1,1,5,0,0,0,1,5,0,1
60070,0.596599,tcp,-,FIN,10,10,608,646,31.847188,254,252,7348.319824,7804.237305,2,3,66.288778,61.749445,3427.474935,78.933273,255,2763767864,3385791145,255,0.078939,0.037659,0.04128,61,65,0,0,3,1,1,1,1,1,0,0,0,1,3,0,1
58250,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,1
3005,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,3,3,10,0,0,0,12,9,0,1
47863,0.587873,tcp,-,FIN,10,6,646,268,25.515716,254,252,7920.078125,3048.277588,2,1,62.376333,101.129797,3237.461175,154.950672,255,2888641379,3002382805,255,0.120516,0.082213,0.038303,65,45,0,0,5,1,1,1,1,1,0,0,0,1,5,0,1
71521,0.73729,tcp,-,FIN,14,12,2036,678,33.907959,254,252,20518.38477,6749.040039,4,4,56.694769,62.958453,3050.041023,83.686672,255,3402383055,663824671,255,0.08565,0.044746,0.040904,145,57,0,0,5,1,1,1,1,5,0,0,0,1,5,0,0
44274,4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,4,3,2,4,0,0,0,4,5,0,1
66779,4e-06,udp,-,INT,2,0,78,0,250000.0006,254,0,78000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,2,2,2,1,1,2,0,0,0,1,5,0,0
1314,0.645896,tcp,-,FIN,10,8,564,354,26.320026,254,252,6292.034668,3839.627441,2,1,71.018667,89.62557,5450.164614,139.18425,255,3726010573,4201149525,255,0.06651,0.018509,0.048001,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,1
78082,5e-06,udp,-,INT,2,0,78,0,200000.0051,254,0,62400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,9,2,2,2,1,4,0,0,0,3,5,0,0
55699,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,3,2,2,3,0,0,0,7,9,0,1
82109,0.630616,tcp,-,FIN,10,6,534,268,23.786266,254,252,6101.970215,2841.665771,2,1,70.068444,103.702398,3665.388466,173.985562,255,723844772,3984034002,255,0.1462,0.090082,0.056118,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
2403,0.75098,tcp,-,FIN,10,8,564,354,22.637087,254,252,5411.595215,3302.351562,2,1,81.591889,102.062,5900.209204,135.734375,255,3774342283,522041508,255,0.068198,0.036536,0.031662,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,1
26694,0.609106,udp,-,CON,4,4,512,304,11.492253,31,29,5043.457031,2994.552734,0,0,84.351,149.329,119.276188,211.180266,0,0,0,0,0.0,0.0,0.0,128,76,0,0,5,0,9,1,1,2,0,0,0,4,10,0,0
81346,9e-06,udp,-,INT,2,0,220,0,111111.1072,254,0,97777776.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,110,0,0,0,3,2,2,2,1,3,0,0,0,4,3,0,0
56035,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,7,7,4,7,0,0,0,8,17,0,1
8289,0.566214,tcp,-,FIN,10,6,526,268,26.491749,254,252,6697.114258,3164.881104,2,1,58.960333,102.357602,3163.963738,170.569406,255,2599275833,733431447,255,0.117767,0.054423,0.063344,53,45,0,0,4,1,1,1,1,1,0,0,0,2,2,0,1
71191,0.561717,tcp,-,FIN,10,6,534,268,26.70384,254,252,6850.424805,3190.21875,2,1,62.315,94.505797,3146.957424,137.872766,255,1769629582,3729140014,255,0.171845,0.089186,0.082659,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
57290,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,6,11,0,1
56817,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,7,7,3,7,0,0,0,11,11,0,1
53392,1.134444,tcp,http,FIN,10,10,860,1264,16.748293,62,252,5458.180176,8025.07666,2,2,126.049333,118.930109,7494.67858,221.871844,255,905858648,3580875574,255,0.111263,0.063152,0.048111,86,126,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
58008,0.59745,tcp,-,FIN,10,8,862,354,28.454263,254,252,10390.82715,4150.974609,2,1,66.383333,81.204,3752.065008,156.850609,255,675111170,3881932079,255,0.098845,0.028287,0.070558,86,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
58066,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,4,4,4,4,0,0,0,4,8,0,1
1534,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
62859,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,3,3,3,3,0,0,0,3,18,0,1
43844,0.389791,tcp,http,FIN,10,6,566,268,38.48216,254,252,10467.14746,4597.335449,2,1,39.434222,65.837203,2077.866208,93.548289,255,3082030991,3694003810,255,0.125127,0.060595,0.064532,57,45,0,0,6,1,2,2,1,2,0,0,0,2,6,0,1
76271,0.463326,tcp,-,FIN,10,6,1526,268,32.374613,254,252,23724.11523,3867.687012,2,1,48.875,73.993203,2501.484579,108.767016,255,1007185772,2680980044,255,0.170521,0.093357,0.077164,153,45,0,0,6,1,1,2,1,2,0,0,0,3,3,0,0
40036,0.001123,udp,dns,CON,2,1,130,81,1780.943817,31,30,463045.4063,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,2,1,1,1,0,0,0,4,3,0,0
4851,0.68168,tcp,ftp-data,FIN,8,8,364,532,22.004459,62,252,3743.691895,5468.841309,1,2,97.382859,90.078859,7001.259371,198.637438,255,1692667506,3945359455,255,0.091015,0.045344,0.045671,46,67,0,0,1,1,2,1,1,2,0,0,0,3,1,0,1
4328,8e-06,l2tp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
4349,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,9,3,0,1
62864,0.730582,tcp,-,FIN,10,8,810,354,23.26912,254,252,7982.676758,3394.553955,2,1,78.140556,93.374,5079.806652,148.425156,255,3561262264,4194161164,255,0.115448,0.076952,0.038496,81,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
48596,1.054165,tcp,-,FIN,10,8,564,354,16.126508,254,252,3855.183838,2352.572998,2,1,111.142556,134.945578,7605.316063,177.257844,255,2931265340,1712020135,255,0.195978,0.109536,0.086442,56,44,0,0,4,1,2,1,1,1,0,0,0,1,3,0,1
49294,0.969313,tcp,-,FIN,14,12,782,678,25.791462,254,252,6000.125488,5133.532715,4,4,74.562538,83.189453,3997.441728,103.302266,255,953862374,3248470533,255,0.108651,0.053678,0.054973,56,57,0,0,7,1,2,2,1,2,0,0,0,3,6,0,1
59493,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,4,4,4,4,0,0,0,5,9,0,1
46778,1.2e-05,udp,-,INT,2,0,168,0,83333.33039,254,0,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
52501,0.944109,tcp,-,FIN,10,8,564,354,18.006395,254,252,4304.587402,2626.815186,2,1,104.901,125.073289,7093.598948,185.338344,255,2348024451,2246998830,255,0.135691,0.034482,0.101209,56,44,0,0,2,1,1,2,1,1,0,0,0,2,1,0,1
45775,0.625294,tcp,-,FIN,10,6,1558,268,23.988715,254,252,17949.95508,2865.851807,2,1,67.521556,108.532203,3525.616939,178.985562,255,2345529582,3390005150,255,0.137666,0.082623,0.055043,156,45,0,0,4,1,1,1,1,1,0,0,0,1,4,0,1
641,9e-06,ipv6-frag,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,2,7,0,1
65664,0.394356,tcp,-,FIN,4,8,172,354,27.893578,254,252,6288.733887,2616.924805,0,1,9.57,54.336855,13.52271,112.190227,255,1282957724,3072143427,255,0.0,0.0,0.0,43,44,0,0,6,1,1,1,1,1,0,0,0,1,6,0,1
5621,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,10,5,0,1
53141,1.038104,tcp,-,FIN,10,8,564,354,16.376008,254,252,3914.829102,2388.970459,2,1,108.950222,137.501,6896.310272,186.481562,255,177465896,3659092371,255,0.146803,0.075591,0.071212,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
11720,0.620799,tcp,-,FIN,10,8,564,354,27.384065,254,252,6546.402344,3994.851807,2,1,68.977667,86.463289,5383.145852,137.050969,255,3051037910,2460662422,255,0.056855,0.011978,0.044877,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
71697,0.65065,tcp,-,FIN,14,12,784,678,38.423114,254,252,8951.048828,7647.736816,4,4,50.049999,53.445453,2501.187078,63.703379,255,51986972,882991204,255,0.093267,0.041034,0.052233,56,57,0,0,7,1,2,2,2,7,0,0,0,2,7,0,0
50248,0.632381,tcp,-,FIN,10,8,564,354,26.882527,254,252,6426.505371,3921.686279,2,1,69.788,89.28557,5477.027043,139.778094,255,805550162,32085914,255,0.051306,0.007377,0.043929,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
49976,0.619233,tcp,-,FIN,16,10,906,556,40.372525,254,252,10981.32715,6472.522949,5,3,39.957135,65.554219,1990.132825,87.707266,255,2182013885,833715258,255,0.084851,0.029241,0.05561,57,56,0,0,5,1,1,1,1,1,0,0,0,1,5,0,1
55670,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,7,7,3,7,0,0,0,7,11,0,1
54546,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,4,4,4,4,0,0,0,4,4,0,1
60852,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,4,4,4,4,0,0,0,5,19,0,1
3497,0.466699,ospf,-,INT,18,0,2858,0,36.426047,254,0,46282.50781,0.0,0,0,27.452883,0.0,32.106723,0.0,0,0,0,0,0.0,0.0,0.0,159,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
11614,0.552713,tcp,-,FIN,10,6,710,268,27.13886,254,252,9248.923828,3242.189209,2,1,58.56,99.308,3747.941908,173.178141,255,1971521794,1836037808,255,0.116865,0.056158,0.060707,71,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
56808,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
45861,0.365004,tcp,http,FIN,10,8,1110,1084,46.574832,254,252,21895.65039,20799.77148,2,2,40.556,45.715285,2016.234968,76.843008,255,3249880957,751435222,255,0.120617,0.044622,0.075995,111,136,0,0,3,1,1,1,1,1,0,0,0,1,1,0,1
44533,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
8214,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,1
7019,7e-06,swipe,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1
5054,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,1
5535,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,9,4,0,1
3515,0.43596,tcp,-,FIN,10,6,738,268,34.406827,254,252,12202.9541,4110.46875,2,1,46.704222,69.899,2356.17322,103.776117,255,3707162174,1154423688,255,0.151449,0.08646,0.064989,74,45,0,0,7,1,1,1,1,6,0,0,0,3,6,0,1
48435,0.450247,tcp,-,FIN,14,12,778,678,55.52508,254,252,12846.28223,11051.71191,4,4,34.634385,38.71691,1775.684163,53.273082,255,3420967323,2305253915,255,0.064549,0.015393,0.049156,56,57,0,0,7,1,1,1,1,1,0,0,0,1,7,0,1
81231,0.932342,tcp,-,FIN,14,10,774,556,24.669059,254,252,6169.410156,4298.851562,4,3,71.650695,94.257,3613.579329,119.62568,255,238856046,4066111861,255,0.160376,0.084026,0.07635,55,56,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
58160,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,3,2,2,3,0,0,0,6,11,0,1
63884,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,4,11,0,1
